sample_101	sample_103	sample_105	sample_106	sample_107	sample_108	sample_109	sample_10	sample_111	sample_112	sample_113	sample_115	sample_116	sample_117	sample_118	sample_119	sample_11	sample_121	sample_122	sample_123	sample_124	sample_125	sample_126	sample_127	sample_128	sample_129	sample_12	sample_131	sample_132	sample_133	sample_134	sample_135	sample_137	sample_139	sample_13	sample_140	sample_141	sample_142	sample_143	sample_144	sample_14	sample_15	sample_16	sample_184	sample_185	sample_18	sample_19	sample_1	sample_202	sample_20	sample_21	sample_22	sample_239	sample_23	sample_24	sample_25	sample_267	sample_26	sample_278	sample_27	sample_284	sample_29	sample_2	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_3	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_4	sample_50	sample_52	sample_53	sample_55	sample_56	sample_57	sample_58	sample_59	sample_5	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_68	sample_70	sample_71	sample_72	sample_73	sample_75	sample_76	sample_77	sample_78	sample_79	sample_7	sample_80	sample_81	sample_84	sample_85	sample_86	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_9
gene_742	6.90963692662423	5.80996488148317	5.77517861890905	5.71905856131174	7.51298658592904	7.26884144477178	8.17087012909707	4.88367200642006	8.77706943712636	4.66063939146712	7.21852669836604	8.5094464514885	7.56777986603824	5.61035031414915	6.97862375330017	5.90598425121944	7.05598615826294	6.70298319532864	7.81150323951219	8.33832095338173	8.0603266803742	7.64804093308519	8.60935518165126	8.61481013749068	7.00016737788998	8.57303857247599	5.9231373335455	7.26422089902379	9.31811776830485	7.4332045528601	5.98536046686198	5.79783487446452	7.1875138995133	8.20501679563603	8.05922634308718	9.51756784453042	7.95656068730966	5.13045069162225	8.44103214823095	5.77671309998046	5.47848792634566	8.12414287265579	8.95279448792723	6.26926087795368	3.78499172418501	5.8259429661174	8.35051073809093	5.06599596616508	5.3083476008989	8.63113917922637	7.41013949409477	5.84666133163905	5.28404532125929	7.59859514529569	6.37814877309981	6.57488063406366	7.61083381755675	8.68851585860654	6.61776670801756	5.53549753332771	5.00061182657576	5.88966893648219	6.07597021041684	7.07191185583986	6.18119804320975	5.69465562530504	7.92879416092121	6.96324607621327	8.89904466983134	5.67913898333987	5.58998963853335	10.0778825255787	9.56127213770572	7.85883532466969	6.61400657328717	7.46096011364294	6.9348042468527	7.56971761943314	5.85121701910516	7.15214431278382	6.59199341027709	5.26967517383984	8.1293532812459	5.88405646411737	5.88196964459216	6.46995832632525	4.96620968888574	6.00156754458607	8.22418932364189	5.54814420620152	5.44560271381433	6.49763051344692	8.44218934116196	5.52563669405205	5.09031931529453	4.58517246447894	6.60623366820454	5.80309718001546	7.65218572904193	6.64545580828822	9.1127181619303	6.29329148308402	6.18722555320855	3.8516505602657	6.40601468934937	7.85361204776871	8.26953101958317	6.33530960647089	6.09787132313509	6.18914345100493	7.39751700876234	8.6923762830175	4.65323008726878	9.65888239490686	6.06565556529557	8.93689042072948	9.13223112661302	7.65941038438331	8.95821017726318	7.19218551304471	9.76199713652175	5.85985863481852	9.42476037235758	9.60298611787743	10.1678904358812	7.46435848334016	5.80688157606629	5.98717384429153
gene_743	-0.628957846293902	-0.655410016989995	-0.635604560506706	-0.632764710269899	-0.645655438903248	-0.651812195397683	-0.599662411436613	-0.671792374689264	-0.685716065755678	-0.645816922647178	-0.662087382761831	-0.625529439813117	-0.628993321941547	-0.651431181850221	-0.667880191790887	-0.658068852853652	0.343261840019576	-0.625651965574615	-0.656647155919642	-0.654538226833181	-0.621760268893158	-0.665423857669723	-0.641058373445035	-0.615820534657651	-0.68912636846291	-0.669056891421013	-0.651899042322412	-0.647318408271617	-0.657544182374784	-0.678772011044065	-0.673561231887352	-0.644235838627245	-0.630138638570148	-0.601940639636678	-0.662572183550853	-0.621398436673544	-0.661582741941621	-0.681377023346963	-0.657963163956858	-0.635431361099055	-0.613610133750999	-0.691522562967367	-0.632205317720641	-0.662867306176168	-0.655131019398384	-0.635626844249833	-0.634016895194478	-0.608591268886746	-0.606537383201119	-0.596363462184655	-0.612241506646126	-0.672650210400559	0.000949638487926008	-0.671676876752435	-0.641064607521075	-0.62052454503711	-0.614167441944933	-0.645658469069443	-0.622064383722043	-0.650665800720376	-0.68955715616991	-0.761384637154487	-0.225742829302164	-0.60536921318196	-0.643656085429485	-0.663566322531054	-0.656526293885284	-0.649329814921555	-0.680335794600797	-0.649416008416526	-0.626524774997112	-0.662469330653113	-0.652294754526658	-0.66572320091745	-0.637370282898086	-0.629255837338446	-0.617828940573864	-0.627090480874027	-0.672148167817103	1.60195221398236	-0.647019899638949	-0.65655780808201	-0.503883879785076	-0.644740423265265	-0.656459554481372	-0.681936408953585	-0.636313829770996	-0.689936339060782	-0.669684782729489	-0.65557021740771	-0.684407873858263	-0.635956884695089	-0.121971741636974	0.972491952665537	14.0404064413018	-0.625173985326865	-0.702922789206438	-0.173350935065097	-0.633670593544607	-0.665819548010958	-0.642435213635445	-0.627962745252389	-0.658270355536751	1.39040915971291	-0.621569520721596	-0.605089726657236	4.96538814371626	-0.635944723842943	-0.625996528408938	-0.659632270128655	-0.632283758993374	-0.632752839418238	-0.602628389588884	-0.65030551391359	-0.629493243227641	-0.683830423525536	-0.672297420607526	-0.610770350130163	-0.677227666498403	-0.653181397282225	-0.614637146345845	1.41276653275392	-0.630520110407708	-0.653560859087953	-0.722452984152402	-0.623172217210295	-0.684412760781451	-0.623196619765612
gene_744	3.98558568687138	3.42221764996073	2.73844826207935	4.77129624745958	2.2937760994253	2.80338356995887	4.8367633183187	5.47778610432383	6.05021400531456	5.37489678004095	2.5948725777765	2.79437333011957	2.77504999933997	3.06296924220784	3.67269656994064	6.61413499991886	3.11958542190485	2.79368801591515	6.1872425738176	2.63537275095136	2.39525030771306	5.29154586392451	2.31307727484131	3.41995847018495	3.80248466897359	5.85893861855945	2.64960404336537	2.67440203621155	2.61921078741042	3.58670481100778	6.20870405115915	5.05135258829178	2.93168584435083	5.06236769030976	2.22349006637399	2.3968107975953	3.10463425883417	6.19337360618152	2.90096665906299	4.77707582915373	2.86172135901868	6.38866145506741	3.06210651244844	3.0960239151444	2.25427387392214	4.9424419260025	2.74720601446818	6.18884861395226	2.46163247752505	3.77835028296056	4.1247952699322	6.02212163157793	2.85097260811393	6.49549778124587	2.31305103564563	2.40058294888064	2.66126345549686	5.10155295721722	3.37566677223047	6.46008307151691	6.3204533487356	4.74992097025975	2.94286750431001	4.04504246840895	4.60863684191382	6.46562082858353	6.46541396511527	3.75786384178174	6.32688092847379	6.07698861041978	5.00199756534728	3.19669666456403	2.9360095642117	6.60281091939792	4.03466108033509	2.36309613172905	3.40565639725151	3.93614356780478	5.66906280664035	3.10011765488369	2.28806520029018	4.84483371783523	2.97617521677279	2.50853088696603	5.25486396141552	2.75457321604664	4.33873261265672	5.80608689117587	6.65812876811266	3.50000258079726	6.89567978277734	2.73650744721272	2.26262292803497	4.97626058003987	2.86425439114672	2.79636222900351	5.64789741412588	4.24416946560327	2.74911888107076	5.24286544390161	3.33676548433476	4.36727029481574	6.1480363682581	3.2441891686171	2.39607285714648	4.11854152454379	2.95973373277525	2.33466282654595	3.23127063989474	5.69041454577659	2.75678892293093	3.82227937770851	3.25522409088585	2.27434547603994	2.58385896182536	3.36010440964738	6.18388726637177	2.87798026260576	5.535386272879	3.16119034185097	2.4261205479869	5.41434814210533	2.3577038354283	2.64063839698658	3.06886526539263	2.9737829726447	5.25444167344312	3.11983818506181
gene_745	7.84004402552068	7.47920316323307	5.77738386700551	7.70207040581219	7.33419716538262	8.73614503995174	5.25292172731344	7.54780390396282	6.40001969796891	6.42555970668177	5.85375320822022	7.73112825725989	7.82246301349512	5.22111393047566	7.62509529500577	8.8291305388701	5.65505776674307	4.9310152191359	7.83296836295658	4.8482176074383	4.49818891646004	7.92111423722261	4.80867196770587	5.16466309864822	6.0972115836296	8.75651892160357	4.99766499327182	5.1872844634132	5.76794933121649	5.41115009055604	5.84520513322265	7.97102438931114	7.99459382144509	6.65803406781983	4.13608241826254	4.41566990130431	8.10426218628093	8.16480344656272	5.70450945342825	7.94932156901353	7.68042724451034	9.12201623414538	7.65109954505697	8.77945252560571	5.45360643642593	7.79062581649042	7.90795844881658	7.8974795160223	7.71592169553093	4.59700201290141	5.41373169049832	7.72181781648973	4.9570781913481	8.71249684548753	7.56322348045922	7.6726724691518	8.660042688051	6.00695272618749	4.49599344057149	8.20580045048932	4.38756730893193	7.7288087827804	5.25351504110782	5.30141334968709	5.50104472732825	6.58448798965093	7.76234680325506	5.27186136696641	8.96211770716319	5.65190618821853	5.73610344420972	4.28660596951031	5.50457545246194	7.97622601838346	7.90652338726532	4.52235154166409	7.62999473448263	5.64897639791679	8.24470152433164	4.61754382693993	7.73562916988577	7.61578817924096	6.05068843002238	6.01556372785883	6.02126054431618	5.31543006776971	8.10430870273155	6.06746872880998	8.77955282096975	6.09064114590996	8.08079306876458	4.90077663132161	4.35186267202902	4.77749369036007	5.40559928419955	5.51470659427673	6.61863302664895	6.35250274881212	7.84024246934852	5.76643921014719	5.90731076315078	6.06239363615673	7.87413690549079	5.12798224300326	5.16306381744916	5.30384074086396	5.87077017558502	5.67650228060093	8.32261722827621	6.38398166727786	5.35115790810165	5.44783039691408	4.87040644171929	7.64472119893059	7.72256760354494	8.25421454899236	9.02923673666074	4.18166490970887	6.7110699497365	4.605962453822	4.37015560464304	7.65377749749732	4.1640831555448	5.09888728160735	6.73759532805044	8.0428129462889	6.1211956857614	7.87536021481551
gene_746	3.69941422591418	3.0564205855585	2.77399385126298	3.94115397654536	1.81840927318653	1.79573564083826	2.26963094262456	5.50274768487244	3.69840584054843	4.2627250393905	1.75812956418865	2.1475222190202	2.13153101469457	1.79713556723849	1.956235471464	5.43486233357243	1.9020661295457	1.89295728494252	5.91530846089413	1.78573149198833	1.90764092627907	4.87194815474838	1.83541590703729	1.93018078974173	3.41838826681485	5.26802744453534	1.79541660424291	2.24631365049958	2.19399222750321	2.61010994104013	4.29397380487564	3.93464164034313	2.80965397205235	4.05148892393946	1.75636181027792	1.90900945950431	1.75997025291765	4.77899620569564	1.7731909399173	4.01132607676759	3.04841063042349	5.99947977081251	1.86837175393838	2.16695748772317	1.7835587303897	5.6866434056452	1.86160494782685	5.85513808809946	2.46206140487836	2.51827086907315	1.94384185202756	5.78308532526309	1.93141776670852	5.74213323377822	1.83539279734123	2.73131582365456	1.93648293824821	4.74295144934974	1.90649113655112	5.58462095036924	4.68327238590643	4.60112148015794	1.99264235987267	3.43275621033628	2.26519216659621	4.19542318077352	5.52454966368343	3.33674202458687	6.76320945295434	4.92483598900236	4.04351258427363	1.75673680181707	1.79396320586183	5.02194986264416	2.62662422097723	1.87941587523266	2.74833767589423	3.94031349658298	5.61156590925925	2.35607284250515	1.81337448157969	3.95209908752043	2.40487699976598	1.82178889806741	4.34666365675813	1.68614947489025	3.63866534393614	2.72475127301796	4.74603058712232	2.86859424939374	4.24158074785765	1.85437199947104	1.79092937216912	3.97107242970404	1.9403044175951	2.36181541680474	2.79000131448616	2.29297921457924	1.86289753999742	2.45490238884141	4.07628813568961	2.82393176250863	4.50960901826784	2.86005694976163	1.90836230849778	3.22767070628208	1.80800596601678	2.09965640537326	1.89166030797486	5.44051760252997	1.86807849457153	3.46674932454123	1.98085505566819	1.8012739508849	1.87852566711466	1.88593629048943	7.68570954428872	2.21656472180032	5.19662208737967	1.79070828335228	2.41809584131956	5.23616688009979	1.87467774864598	1.78931592393572	3.57166872081155	1.90230606290647	4.26491515943543	2.15833482286254
gene_747	1.99929643556847	4.2341401369809	1.26512840048024	3.41694365006773	6.1791830019812	5.36827383782003	1.37186038069305	2.05608965563475	1.34954051205347	4.15956258731629	1.18911528662792	1.81829261885684	3.56170153197643	1.48002063487551	1.17273309163474	4.76794992259251	1.30134463003071	1.29423050075598	1.2045754883513	1.21058906751145	1.30569880910768	4.80327114447327	1.24931234967134	1.32330380033803	1.11328727353661	1.41241497756672	1.21813117115449	1.23126619148207	1.20202112556297	2.01427166342962	1.15674307710587	3.61661652457153	8.62019953645322	1.3649520344025	1.18774115217107	2.93809260794003	6.68224501998138	3.0509794908812	1.66564341593669	1.77093314602427	2.26238650951873	5.97759066422812	1.98171961119405	4.60537222919653	1.2088975555602	1.77000550831104	1.26974969727953	2.83598880407115	1.65922033827098	1.38190192365607	1.33397312178773	1.15930235592795	1.32426992491522	3.66871664216151	2.49059745409971	2.5109358242123	4.4486661014315	1.23604046482299	1.8350472887394	3.31479166674527	1.11209143216524	1.42833890351494	1.37206866501146	1.35459493805449	1.73213126111372	4.4523955520982	1.67226825285953	1.22549136143238	1.73014749963414	1.2252441465195	1.29166546348343	1.18803263341848	1.2169991440947	1.1788237326467	1.2599979561702	1.28365561068471	2.5293650273152	1.29000430406574	4.64066492961799	1.2924458926246	5.83237983894858	1.67212283497688	1.68798152358553	1.23868427601475	1.20510996238973	1.13329914754872	1.26306641484694	1.11103913121424	1.61198657521483	1.20764491346733	2.46647581520413	1.26410393109125	1.21463638961784	3.30922818984925	1.63198396688089	1.29563628193811	1.2854067530421	1.16823910663757	4.48632033736448	1.62960741745288	1.515042180291	1.28744502778284	2.57042534849756	1.74468531182942	1.30626224963672	1.35543746569622	1.70959486696485	1.26413928539436	3.64203802580961	1.65796149096032	1.27480342422443	1.27343467776687	1.36287069370637	3.72758474083184	4.16486938116744	2.61972333159652	1.77123491412864	1.89037968253705	1.74600120078859	2.0288638616371	1.32682636030262	2.04807036612924	1.56205207576942	1.21337997161375	1.02168373335932	5.29139982717999	1.12639520664198	1.30146007293583
gene_748	7.91103656119427	7.37995268342641	8.94825531289777	7.83250158554758	7.43893930230475	8.10800354413647	8.82874330327027	7.54982256457432	7.87887184003075	8.21256325328513	8.44680111910634	8.24364123569883	8.62356322871482	4.21462312429989	8.04499103637144	8.14298740491615	8.30139687920601	4.33040001503018	8.24062046662342	8.77348175750324	9.09318963417555	7.88935970802554	8.41393902877473	4.37689074473013	8.56420283116821	7.98315622462706	8.82728519550722	9.36141339318694	8.45005524427438	9.0931128281972	8.78931809919931	8.06194566896079	7.2972707759806	8.49703545022179	8.5191129100267	7.9123133991629	7.7965635634872	8.10533117614865	8.22985673230339	8.03402040106815	7.82265986073855	7.4811297543222	8.07541918201167	7.34813923908907	4.40392610201234	8.27499113151033	7.59786754654064	8.38680129792645	7.95538636004219	4.47331056726295	8.73008394510372	8.22414647387604	4.6144243491823	7.59935395639691	8.59374831424415	8.26492452477374	7.4881850902506	8.2270904040011	4.34720384890461	6.71719047590924	4.05712996626485	7.80346158714458	4.45686479287693	8.87153634211073	8.83929493950144	7.76042381232475	8.2867952055994	8.62121892363394	7.75814933954818	8.11233111522956	7.9839483392644	8.40330686742935	8.25666573365325	8.28371918047197	8.29019313073293	8.44504770541706	8.63242962732734	8.93282070874607	7.45763943815731	4.32757394945314	8.44494667469396	7.64220632987589	5.54399299500145	8.30206917689988	8.24256237975207	9.40338646476475	8.41679635948047	8.56666415835041	7.95751158593535	8.58625369730887	7.87748336385988	8.17666009015515	4.20731583550848	8.8535046099245	4.82252129825142	9.09813461776459	8.23781926490143	8.32299597256399	6.88769423235073	8.36592715938066	8.14941045260426	8.35138951316277	7.89997706132641	4.26053747930255	8.42862222376917	4.42929859896718	7.92547535703752	8.90758122313674	7.85478503515169	8.47251333215166	8.45297284436072	8.66152188877772	4.44158098702865	7.73330138487258	8.50012569308248	7.65475835958445	7.66812067013551	4.40132959568831	7.70727193103795	4.58632687303783	4.50733076146502	7.81501699752838	9.20417182992563	8.60954476931308	8.20955039406358	8.16459215380442	8.80210849806526	8.05986645147641
gene_749	3.83646253408116	2.55517909827227	2.34998802770356	3.85832407989706	1.87190542586296	1.84959004749397	2.8995226349654	4.71695730472394	4.88630205997928	4.3999186895643	1.8126140900579	1.94584144040319	1.93299755077041	1.85096738784444	2.81717616186437	5.84009370159964	1.95437598158914	1.94538620815579	5.51240360947658	1.83974910728034	2.2115886180826	4.54412534935027	1.88865380611039	1.98213830543263	3.34497571754424	4.99493548566503	1.84927616680078	3.68402127070975	1.82892429658814	1.75317365620209	5.3114919294215	4.18865802020035	2.37826362899931	4.12485018589948	1.81087708018428	2.42397121588394	1.81442287475606	5.29299512232068	1.82741764626789	3.98301953149948	1.99046683644386	5.7734929696661	1.92113423393785	1.80981999047969	1.83761221243059	4.68373068052741	1.91446238077364	5.15390865581792	2.8551572550334	2.05637513974096	3.08840704707766	5.31025492886463	1.98336030307446	5.42007657125298	1.88863104132825	1.96449583742105	1.98836459379825	4.45840913295403	1.95874401757408	5.39665214276326	5.42258790583383	4.05251540517952	2.04389766058042	2.86264846263696	4.08157223561398	5.7760198523716	5.33819476096053	2.59136048093334	5.77906811081253	4.81911924513832	3.9111879618996	1.81124554149023	1.84784629723286	5.62498155617668	2.91665184112355	1.93202630860131	1.97459236906746	3.29246947720859	5.40568721885709	1.94313136464576	1.86694880146496	3.92988960919738	2.45419188083278	1.87523302090311	4.88153681361231	1.74197043912113	2.66972642580884	5.25380863400062	5.64259076410095	3.38112847937528	6.17218878451612	1.90733244174891	1.84486179293167	4.43590890521395	1.99214062565221	1.94716248091498	5.22658876731798	2.89903295061354	2.15731626338969	4.27427429214506	2.88284506487467	4.17939986940288	5.85314066803808	2.89250485341326	1.96059126973965	2.28927206760019	1.86166450221025	1.90737708880487	2.73288926549748	5.1959232873929	1.92084506131769	1.91911633766869	2.03223447902066	1.85503936470625	1.93114822221565	2.25704798786226	5.9979373947516	2.00120419749825	4.7810400896064	1.84464431035555	1.9865940516353	4.30355727109867	1.92735296961933	3.25737172009237	2.53417247564067	1.9546128112527	4.3009501343313	2.75021307080037
gene_750	3.49653473651971	5.56493161848494	7.13896858094715	5.77383317107483	7.89986027480883	7.43491393062042	6.26241503033412	6.27008681022186	8.23188709834485	5.16170702542582	7.80978075196216	4.42080814427447	5.73940915542843	5.24135435720468	5.15578666476586	6.66345821055584	5.42773414070786	6.43014378911052	6.24126386253193	7.63373351873832	5.09524425986035	5.946568780984	7.36480337490996	3.56306056031358	5.0993977396548	5.52395639925199	6.35792674637308	5.7036536790911	8.03834687806009	6.08369992223753	4.0769741359801	5.39268662673173	7.96299009525688	4.88928828159655	8.62543949066684	5.26508947632098	6.96311031340277	4.68209966693931	8.44252464608056	5.25199245947999	4.85462444483611	6.95495210881244	6.9581880254733	8.32411867670243	7.08396518446948	6.26228491993256	7.54597487834394	6.34009254205983	6.68924614441347	5.05850932717962	5.03215342167427	6.16591239689865	8.91630793333734	7.37176247737116	4.44978404962252	6.23923421579988	8.41533806563245	7.30620114791806	7.67259208052332	8.22240766113231	5.7159532037782	6.49381718332193	4.10860969346001	5.19073971745359	5.87589034872276	7.7028175134925	4.45774624209767	3.39694679702933	7.24415682495478	9.14637495164975	6.30732005822556	7.52732707746579	5.29269532464173	4.3880925658903	3.74496692142677	8.56078929829487	5.54126452979946	5.39321929523	7.9883662410212	6.51564016447679	7.12500345399503	5.33768630659327	8.61741552723423	7.5181085453287	3.75089844598267	6.12874152269163	7.27838782875845	4.90706371275828	5.22126964875908	4.34186538962422	6.95632134789801	6.9034601974127	4.06178295055133	5.29751207261162	5.48491659622473	6.30548083744868	3.65545466934682	7.04355262894308	8.34477291825171	4.13111110585225	5.19099180253059	4.40281545650605	6.65313711154171	5.69750642449171	6.94657043055367	4.39923731229575	7.65162590890291	4.34431681632092	6.87362111950224	3.61780241372333	8.00964730708536	4.81001229837993	5.54627115849283	8.00066095042556	5.15539160178611	7.29417452512469	6.91926238467607	6.3688554998188	5.10159098590054	7.47405085350049	6.96201601178807	4.38431524715097	6.23791601879704	8.10959213872236	7.83139328827682	7.49187591845233	3.85393693361061	6.94791054750787
gene_751	7.43961062397581	6.56038925413896	3.68883931128591	7.41798402325586	5.68123755526272	3.6124744773192	6.38624297800918	6.67719709314721	6.79036072258677	7.30140183084637	6.60766028016726	7.4449736495685	3.72074277826642	6.68512995321776	6.88737987488123	7.17656048474664	7.24009184107398	7.02246467921235	6.36696213896529	7.42043516921028	3.7561960321512	7.31794392659013	7.65190491888715	6.77747319163728	7.39930939210569	7.54048637195818	7.14448837617571	3.6333992445954	7.50284202634221	6.91460817910352	6.41270053963234	7.41100997200747	7.88491912694252	3.8566267385314	8.29896089081262	3.75798534106866	6.03328611595782	3.60100491676295	7.62542885682093	3.68966925486324	6.45860413412728	6.72529849451873	7.45261778741	3.56174498146749	7.38539472028082	7.40012256184289	7.20168308099778	6.67104523753394	3.83287259381442	7.41089551132033	3.80379569350604	7.24830048989768	7.79305806758268	7.46720183000829	7.55953041735895	3.76231321896558	3.79407410331256	7.19535455259903	7.26687978087996	6.36490983461027	7.03147184639821	7.18443639178728	7.28204966764797	7.70510627400121	7.39023876156667	7.72967576339619	7.3006910219871	3.62401078437662	6.47186680867587	7.34724910967851	7.70623462815409	3.56355357893508	3.61023826957829	6.84761104036047	7.70800579608201	7.32442489077135	6.6969200018955	7.4589369663951	6.9876099627189	7.93804233880015	7.40850618100567	7.83326894319712	8.42685299260343	6.94628539385407	7.15833755549984	7.20697214575885	7.47663507228838	7.01793893463848	7.71496341518628	3.59511343544853	7.73248644251567	5.81444120134544	7.25502092980137	7.53267433671072	7.20980598487893	8.0421164843598	7.06833437071181	7.17855263449878	8.15545457447565	3.54836797437848	7.11627683208769	6.71405790024007	4.03765464749399	7.24290190588433	7.63542773984565	7.11230869113219	7.54348109037324	6.96160330803055	8.0407498025284	6.55798751779703	7.17691500314335	6.92459129547862	6.94621293686969	7.33813750053299	7.19082963411518	7.28895051409187	6.5251135401702	7.09225938307284	6.12347834265417	6.81445566919642	7.06205497099453	3.62166341650229	6.60826118589862	3.6043808103637	7.28589450168644	6.78369753516477	3.46562023705951	7.4568842589032
gene_752	2.33711323705477	1.56778462823343	6.86375614506533	4.06594487951337	1.60202862348956	1.58038966657026	1.76739787894883	1.51070462692817	1.46250306855477	4.25584311713608	2.15091632740826	3.81225166112539	1.66109576062986	4.53983527069055	2.39611821893237	1.55848694044863	4.83824171686517	1.67304241148151	2.88856799722753	1.57083639119029	1.68700459714238	4.64616138593727	1.61824722434742	1.70841984543292	6.27137796460971	1.52020398569878	1.58008506130183	5.78552478336757	2.69053451579004	3.14709042647192	1.73182863471103	4.53922543449666	3.25801047336973	1.75901291681929	1.54277099726212	1.68830544542428	1.54622071975747	2.0450555399186	1.55885625001068	2.46085750834501	2.5967892293391	4.40778080137123	3.15868039818138	1.5417423873284	5.68635971124199	4.82342185494652	1.6432020128208	1.73466940824678	3.26606424721093	1.77958317029939	1.72138891730415	1.50772793431546	2.98716941582236	4.45128934357232	3.32095191671146	2.38581344063061	1.71440375117108	2.39862584264839	2.69036773494409	1.83126636208266	6.59809990984587	4.88379852610247	2.30453013497105	6.05534332273978	1.60907565648782	3.07384745247443	4.61832707407153	2.37647202404683	3.19133992313785	3.9162623781003	6.20864389811291	1.54312951414893	1.57869736187322	1.96209986863774	1.63130003261471	1.66015871933181	3.82575734599866	6.63789810114423	3.92168952142259	1.67086881350816	2.23473604293362	4.18559157730778	2.56859777626325	3.06321696952568	2.00847342804274	1.47556601197981	5.14123817866194	1.84217406851785	1.51802254447308	3.60365105757738	2.50741421118118	1.63631250246316	1.57580043568422	5.42060847693964	1.71803143296626	3.21295627560309	1.40316386140611	1.5187540741121	3.23033124453615	1.53146120979595	5.21356015895791	1.66477653972587	2.87672888537163	6.09620807120172	3.73655924829658	1.7474618818438	2.22657766318254	1.63635565483629	2.91139659591442	2.86680765332124	1.64936649581806	1.64769714740777	1.75648638327273	3.31386804649141	3.72439572485141	1.469018342224	3.00658378627665	1.72673473489717	1.49186108777945	2.02497159309946	1.71270241661616	3.31766141895806	1.65564903026035	3.15139411234491	2.79546581175262	1.6819328586732	1.68517047549659	2.53647726749356
gene_753	3.25858298709344	3.94790667930511	4.63022666762306	3.01288423845928	2.6653316697041	1.87336226985198	6.86723056705822	3.80461292186553	1.73338414207363	6.3971461910655	2.91455648722237	3.06446615428263	4.13552954277313	1.8749427690422	2.02912657006282	1.84744396622043	5.70829095859422	2.79469006355017	7.15969592141182	1.86206178456596	4.20043537742297	2.53995388888689	5.63861451842113	3.0046787231606	3.73504569429159	1.80205263082393	2.98747301186079	5.58688480743269	2.27408163603007	4.30888038794711	2.92826409387917	3.79699128881818	1.96379169296304	2.08379732548649	1.82882444945635	2.47526525502026	2.8115396444193	3.48391359561636	2.27178706988945	4.57153593019527	3.87459007965978	1.70944801295144	1.95511457453556	2.41051680075742	2.60499920930463	2.72979719842537	1.9475192580107	3.91795239801065	4.56158122299563	3.27877723098456	3.81629710094906	4.51477642637159	2.02569505370535	2.19697615004239	3.70664984712614	5.10877762828729	2.03135189830188	2.33946407382579	1.99782800448687	1.8781184907238	4.06975632267707	3.45133634622221	2.79806753619985	4.13624635401126	4.36470615223731	2.05014005591577	3.63679065782863	3.00595167472986	3.85197676625109	6.60918581317783	3.82947872833405	1.82924942240016	1.87136092282306	6.41249118421834	3.37718437519481	3.74168176524523	4.45536863288975	4.92691183670297	1.78930281332987	4.00727676087166	1.8932617170924	2.72768382441504	2.5489652720721	3.03906772430424	3.51654148668784	5.77623934169037	2.72535805996574	3.18233836892353	2.20781322183401	4.72352165603553	1.73877528964601	2.72766410213311	2.29834401535442	3.79014238503504	7.28554861576316	6.42074934073533	1.66238049952175	2.37142939524813	1.94897042480393	3.23475116049876	4.56585785353129	4.36159356480969	3.50173670116087	1.91839302592483	6.41601485700171	2.9315906641889	2.32390709922698	4.02555078198295	1.98122423681971	2.06933830389273	1.95478549287213	3.89539663414462	7.17201029412656	1.87961377460573	4.13106620992078	1.95166606006257	3.8427445955008	6.08540564972389	1.98369875037001	2.10090499720967	2.02935079418718	4.0406800293316	4.58628774967508	3.07488403024342	1.58128036077515	1.99314444258289	3.99300341923567	3.08121122454454
